files,winner,T1_winners,T2_winners,T3_winners,T4_winners,T5_winners,T6_winners,T7_winners,T8_winners,T9_winners,T10_winners,T11_winners,T12_winners
scottish by-elections/East Lothian 2022 by-election ward 2.blt,F,F,F,F,F,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/edinburgh 2019 by-election Leith Walk.csv,H,H,H,H,H,H,H,H,H,H,NA,NA,NA
scottish by-elections/Edinburgh 2021 by-election Ward 23 Partick East-Kelvindale_preference_profile_report_.csv,D,C,C,D,D,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/edinburgh by-election 2015 Leith Walk.csv,H,H,H,H,H,H,H,H,H,NA,NA,NA,NA
scottish by-elections/Falkirk 2018 by-election bonnybridge.csv,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Falkirk 2021 by-election South.csv,D,D,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Glasgow by-election 2021 Ward 23 Partick East-Kelvindale.csv,D,C,C,D,D,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Highland 2021 by-election Aird Ward 3.csv,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Highland 2021 by-election Fort William.blt,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/highland 2021 by-election Inverness West.csv,A,F,A,A,A,A,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Highland 2021 by-election Wick.csv,E,E,E,E,NA,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Perth Kinross 2015 by-election Ward 12.csv,C,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Perth Kinross 2016 by-election ward 9.csv,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Perth Kinross 2017 by-election Ward 10.csv,C,E,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Perth Kinross 2018 by-election Ward 4.csv,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Perth Kinross by-election 2020 South.csv,A,F,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/Scottish Borders 2021 by-elction Ward 5.csv,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/South Lanarkshire 2019 by-election East Kilbride.csv,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/West Lothian 2021 by-election Ward_4.csv,D,D,D,D,D,D,NA,NA,NA,NA,NA,NA,NA
scottish by-elections/West Lothian 2021 by-election Ward_5.csv,F,F,F,F,F,NA,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-01.blt,C,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-02.blt,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-03.blt,F,F,F,F,F,F,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-04.blt,D,D,D,D,D,NA,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-05.blt,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-06.blt,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA
shetland12-ballots/shetland12-07.blt,G,G,G,G,G,G,NA,NA,NA,NA,NA,NA,NA
shetland17/shetland17-01.blt,E,D,E,E,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland17/shetland17-02.blt,D,D,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland17/shetland17-03.blt,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA,NA
shetland17/shetland17-04.blt,D,D,D,D,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland17/shetland17-06.blt,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland17/shetland17-07.blt,E,B,E,E,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland22/ward-3-shetland-west-preference-profile.blt,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA
shetland22/ward-4-shetland-central-preference-profile.blt,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA,NA
shetland22/ward-5-lerwick-north-and-bressay-preference-profile.blt,B,B,B,B,NA,NA,NA,NA,NA,NA,NA,NA,NA
shetland22/ward-6-lerwick-south-preference-profile.blt,D,D,D,D,D,D,NA,NA,NA,NA,NA,NA,NA
shetland22/ward-7-shetland-south-preference-profile.blt,C,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-01.blt,C,B,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-02.blt,G,A,G,G,G,G,G,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-03.blt,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-04.blt,C,G,G,G,C,C,C,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-05.blt,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-06.blt,C,F,E,C,C,NA,NA,NA,NA,NA,NA,NA,NA
stirling12-ballots/stirling12-07.blt,A,C,A,A,A,A,NA,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-01.blt,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-02.blt,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-03.blt,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-04.blt,D,E,D,D,D,D,D,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-05.blt,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-06.blt,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
stirling17-ballots/stirling17-07.blt,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-1-trossachs-and-teith_06052022_124254.blt,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-2-forth-and-endrick_06052022_124253.blt,E,B,B,E,B,E,E,NA,NA,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-3-dunblane-and-bridge-of-allan_06052022_124253.blt,D,C,C,C,D,D,D,D,D,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-4-stirling-north_06052022_124253.blt,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-5-stirling-west_06052022_124253.blt,B,A,A,A,B,B,NA,NA,NA,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-6-stirling-east_06052022_124253.blt,E,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA
stirling22/preferenceprofile_v0001_ward-7-bannockburn_06052022_124254.blt,D,D,D,D,D,D,D,NA,NA,NA,NA,NA,NA
w-duns12-ballots/w-duns12-01.blt,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
w-duns12-ballots/w-duns12-02.blt,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA
w-duns12-ballots/w-duns12-03.blt,D,D,D,D,D,D,D,D,NA,NA,NA,NA,NA
w-duns12-ballots/w-duns12-04.blt,F,F,F,F,F,F,NA,NA,NA,NA,NA,NA,NA
w-duns12-ballots/w-duns12-05.blt,D,D,D,D,D,D,NA,NA,NA,NA,NA,NA,NA
w-duns12-ballots/w-duns12-06.blt,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA
w-duns17-ballots/w-duns17-01.blt,F,A,A,F,F,F,NA,NA,NA,NA,NA,NA,NA
w-duns17-ballots/w-duns17-02.blt,B,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA
w-duns17-ballots/w-duns17-03.blt,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA
w-duns17-ballots/w-duns17-04.blt,C,C,C,C,NA,NA,NA,NA,NA,NA,NA,NA,NA
w-duns17-ballots/w-duns17-05.blt,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA
w-duns17-ballots/w-duns17-06.blt,C,C,C,C,C,C,C,C,NA,NA,NA,NA,NA
w-duns22/preferenceprofile_v0001_ward-1-lomond_06052022_120102.csv,D,B,B,D,NA,NA,NA,NA,NA,NA,NA,NA,NA
w-duns22/preferenceprofile_v0001_ward-2-leven_06052022_120059.csv,G,C,C,G,G,G,G,NA,NA,NA,NA,NA,NA
w-duns22/preferenceprofile_v0001_ward-3-dumbarton_06052022_120059.csv,C,A,C,C,C,C,C,C,NA,NA,NA,NA,NA
w-duns22/preferenceprofile_v0001_ward-4-kilpatrick_06052022_120059.csv,B,B,B,B,NA,NA,NA,NA,NA,NA,NA,NA,NA
w-duns22/preferenceprofile_v0001_ward-5-clydebank-central_06052022_120100.csv,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA
w-duns22/preferenceprofile_v0001_ward-6-clydebank-waterfront_06052022_120103.csv,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-01.blt,B,D,B,B,B,NA,NA,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-02.blt,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-03.blt,B,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-04.blt,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-05.blt,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-06.blt,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-07.blt,G,G,G,G,G,G,G,NA,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-08.blt,I,H,H,I,I,I,I,I,NA,NA,NA,NA,NA
w-lothian12-ballots/w-lothian12-09.blt,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-01.blt,D,D,D,D,D,D,NA,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-02.blt,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-03.blt,C,A,C,C,C,C,C,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-04.blt,A,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-05.blt,E,E,E,E,E,E,E,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-06.blt,D,D,D,D,D,D,NA,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-07.blt,F,F,F,F,F,F,NA,NA,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-08.blt,C,C,C,C,C,C,C,C,NA,NA,NA,NA,NA
w-lothian17-ballots/w-lothian17-09.blt,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-1---Linlithgow_06052022_160231.csv,E,D,E,E,E,NA,NA,NA,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-2---Broxburn-Uphall-and-Winchburgh_06052022_160218.csv,A,A,A,A,A,A,A,A,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-3---Livingston-North_06052022_160234.csv,C,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-4---Livingston-South_06052022_160228.csv,G,G,G,G,G,G,G,G,G,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-5---East-Livingston-and-East-Calder_06052022_160233.csv,F,F,F,F,F,F,F,F,F,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-6---Fauldhouse-and-the-Breich-Valley_06052022_160234.csv,G,B,G,G,G,G,G,NA,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-7---Whitburn-and-Blackburn_06052022_160234.csv,E,A,E,E,E,E,NA,NA,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-8---Bathgate_06052022_160235.csv,B,B,B,B,B,B,B,NA,NA,NA,NA,NA,NA
w-lothian22/PreferenceProfile_V0001_Ward-9---Armadale-and-Blackridge_06052022_160235.csv,A,A,A,A,A,A,NA,NA,NA,NA,NA,NA,NA
